Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Davide Bertoncini,Como,Serie-B,31,0,0,0,0,0,0,0,0,4059.5,2638.5
Davide Bettella,Palermo,Serie-B,22,0,0,49,2,0.0,8,0,4,2824.5,2253.5
Davide Diaw,Modena,Serie-B,30,10,1,28,27,0.11,65,9,18,1240.0,246.0
Davide Marsura,Modena,Serie-B,28,1,1,7,1,0.0,6,2,2,2771.5,1961.5
Davide Marsura,Modena,Serie-B,28,1,1,7,1,0.0,6,4,11,2056.5,1961.5
Davide Marsura,Modena,Serie-B,28,1,1,7,1,0.0,17,2,2,2771.5,1961.5
Davide Marsura,Modena,Serie-B,28,1,1,7,1,0.0,17,4,11,2056.5,1961.5
Davide Marsura,Modena,Serie-B,28,1,1,7,3,0.6,6,2,2,2771.5,925.0
Davide Marsura,Modena,Serie-B,28,1,1,7,3,0.6,6,4,11,2056.5,925.0
Davide Marsura,Modena,Serie-B,28,1,1,7,3,0.6,17,2,2,2771.5,925.0
Davide Marsura,Modena,Serie-B,28,1,1,7,3,0.6,17,4,11,2056.5,925.0
Davide Marsura,Ascoli,Serie-B,28,3,0,16,1,0.0,6,2,2,3019.0,1708.0
Davide Marsura,Ascoli,Serie-B,28,3,0,16,1,0.0,6,4,11,2304.0,1708.0
Davide Marsura,Ascoli,Serie-B,28,3,0,16,1,0.0,17,2,2,3019.0,1708.0
Davide Marsura,Ascoli,Serie-B,28,3,0,16,1,0.0,17,4,11,2304.0,1708.0
Davide Marsura,Ascoli,Serie-B,28,3,0,16,3,0.6,6,2,2,3019.0,671.5
Davide Marsura,Ascoli,Serie-B,28,3,0,16,3,0.6,6,4,11,2304.0,671.5
Davide Marsura,Ascoli,Serie-B,28,3,0,16,3,0.6,17,2,2,3019.0,671.5
Davide Marsura,Ascoli,Serie-B,28,3,0,16,3,0.6,17,4,11,2304.0,671.5
Davide Mazzocco,Cittadella,Serie-B,26,0,0,12,2,0.0,5,2,2,3128.0,2253.5
Davide Merola,Cosenza,Serie-B,22,1,1,16,7,0.05,23,5,10,1795.0,1071.5
Davide Voltan,Südtirol,Serie-B,27,0,0,1,0,0,0,0,0,3985.5,2638.5
Dejan Vokič,Benevento,Serie-B,26,0,0,2,1,0.0,2,0,0,3947.5,2381.5
Demba Thiam,SPAL,Serie-B,24,0,0,0,0,0,0,0,0,4059.5,2638.5
Denis Cheryshev,Venezia,Serie-B,31,4,2,40,7,0.17,32,8,19,1003.5,424.5
Denis Drăguș,Genoa,Serie-B,23,0,0,4,1,0.0,2,1,0,3717.0,2381.5
Dennis Johnsen,Venezia,Serie-B,24,3,5,59,12,0.11,62,31,34,344.0,473.5
Dennis Man,Parma,Serie-B,23,6,2,116,12,0.13,83,54,35,242.0,311.0
Devid Bouah,US Reggina,Serie-B,20,1,0,18,2,0.17,11,5,3,2618.5,1122.5
Diego Falcinelli,Modena,Serie-B,31,6,4,48,17,0.07,63,9,23,746.0,463.5
Diego Farias,Benevento,Serie-B,32,3,4,36,11,0.1,51,21,30,603.0,536.5
Dimitri Bisoli,Brescia,Serie-B,28,3,4,179,12,0.07,93,36,43,79.0,613.5
Domen Črnigoj,Venezia,Serie-B,26,3,1,64,9,0.12,38,17,13,929.0,501.0
Domenico Criscito,Genoa,Serie-B,35,1,0,41,1,0.0,17,9,11,1800.5,1961.5
Domenico Frare,Cittadella,Serie-B,26,0,0,44,2,0.0,6,2,3,2660.5,2253.5
Drissa Camara,Parma,Serie-B,20,4,1,32,9,0.17,29,10,18,1190.5,352.0
Dávid Strelec,US Reggina,Serie-B,21,3,1,15,9,0.17,17,1,8,2292.0,409.0
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.13,26,6,5,1868.0,769.5
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.13,26,3,1,2398.5,769.5
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.13,8,6,5,1868.0,769.5
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.13,8,3,1,2398.5,769.5
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.15,26,6,5,1868.0,727.0
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.15,26,3,1,2398.5,727.0
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.15,8,6,5,1868.0,727.0
Eddie Salcedo,Bari,Serie-B,20,2,1,25,5,0.15,8,3,1,2398.5,727.0
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.13,26,6,5,2727.0,769.5
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.13,26,3,1,3257.5,769.5
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.13,8,6,5,2727.0,769.5
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.13,8,3,1,3257.5,769.5
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.15,26,6,5,2727.0,727.0
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.15,26,3,1,3257.5,727.0
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.15,8,6,5,2727.0,727.0
Eddie Salcedo,Genoa,Serie-B,20,2,0,7,5,0.15,8,3,1,3257.5,727.0
Edoardo Bovolon,Como,Serie-B,24,0,0,0,0,0,1,1,1,3731.5,2638.5
Edoardo Corvi,Parma,Serie-B,21,0,0,1,0,0,0,0,0,3985.5,2638.5
Edoardo Duca,Modena,Serie-B,25,0,0,47,4,0.0,35,8,15,1658.0,2051.5
Edoardo Goldaniga,Cagliari,Serie-B,28,0,0,46,1,0.0,9,3,3,2520.5,2381.5
Edoardo Iannoni,Perugia,Serie-B,21,0,0,44,5,0.0,24,13,10,1731.5,1982.5
Edoardo Lancini,Palermo,Serie-B,28,0,0,2,0,0,1,0,1,3800.0,2638.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,0,0.0,23,8,12,1210.5,2638.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,0,0.0,23,2,0,2438.5,2638.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,0,0.0,1,8,12,1210.5,2638.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,0,0.0,1,2,0,2438.5,2638.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,1,0.0,23,8,12,1210.5,2381.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,1,0.0,23,2,0,2438.5,2381.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,1,0.0,1,8,12,1210.5,2381.5
Edoardo Masciangelo,Benevento,Serie-B,26,0,2,27,1,0.0,1,2,0,2438.5,2381.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,0,0.0,23,8,12,2473.5,2638.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,0,0.0,23,2,0,3701.5,2638.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,0,0.0,1,8,12,2473.5,2638.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,0,0.0,1,2,0,3701.5,2638.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,1,0.0,23,8,12,2473.5,2381.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,1,0.0,23,2,0,3701.5,2381.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,1,0.0,1,8,12,2473.5,2381.5
Edoardo Masciangelo,Palermo,Serie-B,26,0,0,1,1,0.0,1,2,0,3701.5,2381.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0.0,5,3,1,3377.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0.0,5,0,0,3921.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0.0,0,3,1,3377.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0.0,0,0,0,3921.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0,5,3,1,3377.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0,5,0,0,3921.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0,0,3,1,3377.5,2638.5
Edoardo Pierozzi,Como,Serie-B,20,0,0,3,0,0,0,0,0,3921.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0.0,5,3,1,3515.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0.0,5,0,0,4059.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0.0,0,3,1,3515.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0.0,0,0,0,4059.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0,5,3,1,3515.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0,5,0,0,4059.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0,0,3,1,3515.5,2638.5
Edoardo Pierozzi,Palermo,Serie-B,20,0,0,0,0,0,0,0,0,4059.5,2638.5
Edoardo Soleri,Palermo,Serie-B,24,4,2,17,11,0.12,26,1,15,1802.0,401.5
Elhan Kastrati,Cittadella,Serie-B,25,0,0,1,0,0.0,7,0,0,3985.5,2638.5
Elia Caprile,Bari,Serie-B,20,0,0,1,0,0,0,0,0,3985.5,2638.5
Elias Cobbaut,Parma,Serie-B,24,0,1,18,0,0.0,3,0,3,2682.5,2638.5
Elio Capradossi,Cagliari,Serie-B,26,0,1,50,1,0.0,11,0,3,2396.5,2381.5
Elvis Kabashi,Como,Serie-B,28,0,0,2,0,0,3,1,1,3619.5,2638.5
Emanuele Agnello,Benevento,Serie-B,19,0,0,0,0,0,0,0,0,4059.5,2638.5
Emanuele Cicerelli,US Reggina,Serie-B,27,0,1,27,3,0.0,37,18,14,1136.0,2148.0
Emanuele Ndoj,Brescia,Serie-B,25,2,3,88,11,0.06,60,25,17,437.0,777.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,1,0.0,4,0,0,3831.5,2381.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,1,0.0,4,1,0,3651.0,2381.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,1,0.0,2,0,0,3831.5,2381.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,1,0.0,2,1,0,3651.0,2381.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,0,0.0,4,0,0,3831.5,2638.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,0,0.0,4,1,0,3651.0,2638.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,0,0.0,2,0,0,3831.5,2638.5
Emanuele Terranova,Bari,Serie-B,35,0,0,6,0,0.0,2,1,0,3651.0,2638.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,1,0.0,4,0,0,3753.0,2381.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,1,0.0,4,1,0,3572.5,2381.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,1,0.0,2,0,0,3753.0,2381.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,1,0.0,2,1,0,3572.5,2381.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,0,0.0,4,0,0,3753.0,2638.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,0,0.0,4,1,0,3572.5,2638.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,0,0.0,2,0,0,3753.0,2638.5
Emanuele Terranova,US Reggina,Serie-B,35,0,0,9,0,0.0,2,1,0,3572.5,2638.5
Emanuele Zuelli,Pisa,Serie-B,20,0,0,6,0,0.0,5,0,2,3577.0,2638.5
Emil Kornvig,Cosenza,Serie-B,22,1,0,18,4,0.08,9,1,4,2924.5,1152.0
Emile Dorval,Bari,Serie-B,21,0,1,49,0,0.0,15,9,8,1374.5,2638.5
Emmanuel Ekong,Perugia,Serie-B,20,0,1,6,1,0.0,7,2,4,2645.0,2381.5
Emmanuele Matino,Bari,Serie-B,23,0,0,0,0,0,0,0,0,4059.5,2638.5
Enrico Alfonso,SPAL,Serie-B,34,0,0,0,0,0,5,0,0,4059.5,2638.5
Enrico Baldini,Cittadella,Serie-B,25,2,0,12,3,0.07,24,5,8,2491.0,1131.5
Enrico Brignola,Cosenza,Serie-B,23,2,0,35,5,0.11,25,6,16,1844.5,826.0
Enrico Celeghin,Como,Serie-B,23,0,0,7,0,0.0,2,0,0,3801.5,2638.5
Enrico Del Prato,Parma,Serie-B,22,3,0,216,3,0.33,58,29,21,998.0,679.5
Enrico Guarna,Ascoli,Serie-B,36,0,0,1,0,0,0,1,0,3805.0,2638.5
Eric Botteghin,Ascoli,Serie-B,34,3,1,142,8,0.1,41,9,13,898.5,607.0
Ernesto Torregrossa,Pisa,Serie-B,30,6,2,27,3,0.11,25,8,7,1440.5,778.0
Ettore Gliozzi,Como,Serie-B,26,0,0,1,0,0.0,1,0,1,3838.0,2638.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,0,0.0,1,6,26,2389.5,2638.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,0,0.0,51,0,1,3838.0,2638.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,0,0.0,51,6,26,2389.5,2638.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,19,0.11,1,0,1,3838.0,1091.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,19,0.11,1,6,26,2389.5,1091.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,19,0.11,51,0,1,3838.0,1091.5
Ettore Gliozzi,Como,Serie-B,26,0,0,1,19,0.11,51,6,26,2389.5,1091.5
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,0,0.0,1,0,1,2570.5,1821.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,0,0.0,1,6,26,1122.0,1821.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,0,0.0,51,0,1,2570.5,1821.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,0,0.0,51,6,26,1122.0,1821.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,19,0.11,1,0,1,2570.5,274.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,19,0.11,1,6,26,1122.0,274.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,19,0.11,51,0,1,2570.5,274.0
Ettore Gliozzi,Pisa,Serie-B,26,10,3,21,19,0.11,51,6,26,1122.0,274.0
Fabian Tait,Südtirol,Serie-B,29,3,1,114,7,0.09,56,18,20,652.0,690.5
Fabio Gerli,Modena,Serie-B,25,2,1,237,5,0.12,73,25,33,458.5,797.5
Fabio Lucioni,Frosinone,Serie-B,34,4,1,117,4,0.18,30,7,5,1373.5,594.0
Fabio Maistro,SPAL,Serie-B,24,5,2,134,21,0.09,101,27,41,251.5,413.5
Fabio Parravicini,SPAL,Serie-B,17,0,0,0,0,0.0,0,0,0,4059.5,2638.5
Fabio Ponsi,Modena,Serie-B,21,0,1,72,1,0.0,36,31,18,698.5,2381.5
Fabrizio Caligara,Ascoli,Serie-B,22,2,5,96,9,0.02,82,15,27,359.0,874.5
Fabrizio Paghera,Ternana,Serie-B,30,0,1,7,0,0.0,6,1,4,2718.5,2638.5
Facundo Zabala,Venezia,Serie-B,23,0,0,1,0,0,0,0,0,3985.5,2638.5
Federico Accornero,Genoa,Serie-B,18,0,0,1,0,0,0,0,0,3985.5,2638.5
Federico Barba,Pisa,Serie-B,28,1,0,83,3,0.11,25,11,5,1819.0,1137.5
Federico Barba,Pisa,Serie-B,28,1,0,83,3,0.11,25,1,0,2895.0,1137.5
Federico Barba,Pisa,Serie-B,28,1,0,83,3,0.11,1,11,5,1819.0,1137.5
Federico Barba,Pisa,Serie-B,28,1,0,83,3,0.11,1,1,0,2895.0,1137.5
Federico Barba,Pisa,Serie-B,28,1,0,83,0,0,25,11,5,1819.0,2218.5
Federico Barba,Pisa,Serie-B,28,1,0,83,0,0,25,1,0,2895.0,2218.5
Federico Barba,Pisa,Serie-B,28,1,0,83,0,0,1,11,5,1819.0,2218.5
Federico Barba,Pisa,Serie-B,28,1,0,83,0,0,1,1,0,2895.0,2218.5
Federico Barba,Benevento,Serie-B,28,0,0,8,3,0.11,25,11,5,2515.0,1557.5
Federico Barba,Benevento,Serie-B,28,0,0,8,3,0.11,25,1,0,3591.0,1557.5
Federico Barba,Benevento,Serie-B,28,0,0,8,3,0.11,1,11,5,2515.0,1557.5
Federico Barba,Benevento,Serie-B,28,0,0,8,3,0.11,1,1,0,3591.0,1557.5
Federico Barba,Benevento,Serie-B,28,0,0,8,0,0,25,11,5,2515.0,2638.5
Federico Barba,Benevento,Serie-B,28,0,0,8,0,0,25,1,0,3591.0,2638.5
Federico Barba,Benevento,Serie-B,28,0,0,8,0,0,1,11,5,2515.0,2638.5
Federico Barba,Benevento,Serie-B,28,0,0,8,0,0,1,1,0,3591.0,2638.5
Federico Dionisi,Ascoli,Serie-B,35,5,3,45,17,0.05,69,17,26,622.5,562.0
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,1,0.0,28,22,12,878.5,2381.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,1,0.0,28,3,3,1887.0,2381.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,1,0.0,8,22,12,878.5,2381.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,1,0.0,8,3,3,1887.0,2381.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,0,0,28,22,12,878.5,2638.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,0,0,28,3,3,1887.0,2638.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,0,0,8,22,12,878.5,2638.5
Federico Giraudo,Cittadella,Serie-B,23,0,1,72,0,0,8,3,3,1887.0,2638.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,1,0.0,28,22,12,1919.5,2381.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,1,0.0,28,3,3,2928.0,2381.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,1,0.0,8,22,12,1919.5,2381.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,1,0.0,8,3,3,2928.0,2381.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,0,0,28,22,12,1919.5,2638.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,0,0,28,3,3,2928.0,2638.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,0,0,8,22,12,1919.5,2638.5
Federico Giraudo,US Reggina,Serie-B,23,0,0,12,0,0,8,3,3,2928.0,2638.5
Federico Mazzarani,Ternana,Serie-B,22,0,0,1,0,0.0,0,0,0,3985.5,2638.5
Federico Melchiorri,Perugia,Serie-B,35,3,1,16,4,0.1,24,7,6,1886.5,837.0
Federico Pace,Brescia,Serie-B,22,0,0,5,1,0.0,4,2,1,3433.0,2381.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,16,3,2,3073.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,16,4,8,2607.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,15,3,2,3073.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,15,4,8,2607.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,16,3,2,3073.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,16,4,8,2607.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,15,3,2,3073.0,2051.5
Federico Proia,SPAL,Serie-B,26,0,0,10,4,0.0,15,4,8,2607.0,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,16,3,2,2836.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,16,4,8,2370.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,15,3,2,2836.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,15,4,8,2370.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,16,3,2,2836.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,16,4,8,2370.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,15,3,2,2836.5,2051.5
Federico Proia,Ascoli,Serie-B,26,0,0,20,4,0.0,15,4,8,2370.5,2051.5
Federico Ravaglia,US Reggina,Serie-B,22,0,0,0,0,0,0,0,0,4059.5,2638.5
Federico Ricci,US Reggina,Serie-B,28,0,2,20,4,0.0,28,14,15,1077.0,2051.5
Federico Santander,US Reggina,Serie-B,31,0,0,1,2,0.0,1,1,0,3805.0,2253.5
Federico Viviani,SPAL,Serie-B,30,0,0,13,1,0.0,7,3,2,2977.5,2381.5
Federico Viviani,SPAL,Serie-B,30,0,0,13,1,0.0,7,7,11,2209.0,2381.5
Federico Viviani,SPAL,Serie-B,30,0,0,13,1,0.0,28,3,2,2977.5,2381.5
Federico Viviani,SPAL,Serie-B,30,0,0,13,1,0.0,28,7,11,2209.0,2381.5
Federico Viviani,SPAL,Serie-B,30,0,0,13,7,0.0,7,3,2,2977.5,1866.0
Federico Viviani,SPAL,Serie-B,30,0,0,13,7,0.0,7,7,11,2209.0,1866.0
Federico Viviani,SPAL,Serie-B,30,0,0,13,7,0.0,28,3,2,2977.5,1866.0
Federico Viviani,SPAL,Serie-B,30,0,0,13,7,0.0,28,7,11,2209.0,1866.0
Federico Viviani,Brescia,Serie-B,30,0,0,44,1,0.0,7,3,2,2635.5,2381.5
Federico Viviani,Brescia,Serie-B,30,0,0,44,1,0.0,7,7,11,1867.0,2381.5
Federico Viviani,Brescia,Serie-B,30,0,0,44,1,0.0,28,3,2,2635.5,2381.5
Federico Viviani,Brescia,Serie-B,30,0,0,44,1,0.0,28,7,11,1867.0,2381.5
Federico Viviani,Brescia,Serie-B,30,0,0,44,7,0.0,7,3,2,2635.5,1866.0
Federico Viviani,Brescia,Serie-B,30,0,0,44,7,0.0,7,7,11,1867.0,1866.0
Federico Viviani,Brescia,Serie-B,30,0,0,44,7,0.0,28,3,2,2635.5,1866.0
Federico Viviani,Brescia,Serie-B,30,0,0,44,7,0.0,28,7,11,1867.0,1866.0
Filip Jagiełło,Genoa,Serie-B,24,4,2,90,13,0.14,64,24,37,380.0,318.5
Filippo Berra,Südtirol,Serie-B,27,0,0,29,2,0.0,13,5,4,2418.5,2253.5
Filippo De Col,Südtirol,Serie-B,28,1,2,72,3,0.1,51,29,23,474.5,1187.0
Filippo Falco,Cagliari,Serie-B,30,0,0,62,6,0.0,58,25,29,1194.5,1923.5
Filippo Palazzino,Ascoli,Serie-B,18,0,0,3,1,0.0,1,0,0,3921.5,2381.5
Filippo Puletto,SPAL,Serie-B,18,0,0,0,0,0,0,0,0,4059.5,2638.5
Filippo Scaglia,Como,Serie-B,30,0,0,80,0,0.0,21,4,6,2082.0,2638.5
Filippo Sgarbi,Perugia,Serie-B,24,0,2,105,1,0.0,30,8,11,860.5,2381.5
Flavio Junior Bianchi,Brescia,Serie-B,22,4,0,29,8,0.08,33,8,12,1873.0,611.5
Florian Ayé,Brescia,Serie-B,25,8,2,35,19,0.11,55,6,19,1140.5,293.0
Fran Karačić,Brescia,Serie-B,26,0,3,93,4,0.0,36,27,22,360.0,2051.5
Francesco Cassata,Ternana,Serie-B,25,0,2,60,2,0.0,22,8,8,1171.5,2253.5
Francesco Di Mariano,Palermo,Serie-B,26,4,3,46,14,0.07,62,28,29,509.5,530.5
Francesco Di Tacchio,Ternana,Serie-B,32,1,0,180,3,0.04,38,12,8,1519.5,1366.0
Francesco Donati,Ascoli,Serie-B,21,1,0,61,2,0.2,22,11,9,1715.5,1090.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,10,0.1,26,2,7,2242.5,554.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,10,0.1,26,3,4,2285.0,554.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,10,0.1,16,2,7,2242.5,554.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,10,0.1,16,3,4,2285.0,554.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,7,0.13,26,2,7,2242.5,545.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,7,0.13,26,3,4,2285.0,545.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,7,0.13,16,2,7,2242.5,545.5
Francesco Forte,Benevento,Serie-B,29,3,1,15,7,0.13,16,3,4,2285.0,545.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,10,0.1,26,2,7,2325.0,554.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,10,0.1,26,3,4,2367.5,554.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,10,0.1,16,2,7,2325.0,554.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,10,0.1,16,3,4,2367.5,554.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,7,0.13,26,2,7,2325.0,545.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,7,0.13,26,3,4,2367.5,545.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,7,0.13,16,2,7,2325.0,545.5
Francesco Forte,Ascoli,Serie-B,29,3,1,12,7,0.13,16,3,4,2367.5,545.5
Francesco Gelli,Frosinone,Serie-B,25,0,1,31,0,0.0,15,5,7,1751.0,2638.5
Francesco Lisi,Perugia,Serie-B,32,3,5,56,9,0.05,76,15,40,481.5,745.5
Francesco Renzetti,Modena,Serie-B,34,0,0,47,0,0.0,28,16,17,1446.0,2638.5
Francesco Vicari,Bari,Serie-B,27,0,0,47,0,0.0,11,0,0,3246.5,2638.5
Francesco Zampano,Venezia,Serie-B,28,1,3,133,5,0.04,99,50,45,118.0,1200.5
Franco Carboni,Cagliari,Serie-B,19,0,1,19,2,0.0,5,3,2,2361.0,2253.5
Franco Vázquez,Parma,Serie-B,33,11,7,282,26,0.05,166,52,51,17.5,457.5
Franco Zuculini,SPAL,Serie-B,31,0,0,3,0,0,1,0,0,3921.5,2638.5
Freddie Veseli,Benevento,Serie-B,29,0,2,93,1,0.0,20,8,6,1137.0,2381.5
Frederik Sørensen,Ternana,Serie-B,30,1,0,82,6,0.06,19,3,7,2124.0,1096.0
Gabriel Brazão,SPAL,Serie-B,21,0,0,0,0,0,0,0,0,4059.5,2638.5
Gabriel Charpentier,Parma,Serie-B,23,0,0,3,0,0.0,1,1,1,3593.5,2638.5
Gabriel Lunetta,Südtirol,Serie-B,25,0,0,11,3,0.0,16,6,5,2616.5,2148.0
Gabriele Angella,Perugia,Serie-B,33,1,1,61,6,0.06,11,2,4,1994.0,1096.0
Gabriele Capanni,Ternana,Serie-B,21,1,0,9,4,0.13,19,5,7,2631.5,984.5
Gabriele Gori,US Reggina,Serie-B,23,3,1,15,12,0.09,29,4,14,1745.0,562.0
Gabriele Moncini,SPAL,Serie-B,26,9,6,18,20,0.1,43,12,20,960.5,325.5
Gabriele Onesti,Ternana,Serie-B,20,0,0,0,0,0,0,0,0,4059.5,2638.5
Gabriele Piccinini,Pisa,Serie-B,21,0,0,2,1,0.0,3,1,1,3619.5,2381.5
Gabriele Zappa,Cagliari,Serie-B,22,3,1,149,7,0.27,69,31,22,498.5,403.0
Gaetano Letizia,Benevento,Serie-B,32,0,0,150,3,0.0,70,32,23,976.5,2148.0
Gaetano Masucci,Pisa,Serie-B,37,6,2,11,7,0.3,15,7,12,1553.5,294.0
Gastón Pereiro,Cagliari,Serie-B,27,1,1,14,3,0.13,14,4,8,1991.5,1081.0
