Name,Team,League,Age,Goals,Assists,ProgP,SoT,G/Sh,SCA,PassesPA,KP,Creation Rank,Scoring Rank
Mads Frøkjær-Jensen,Preston,Championship,24,3,2,47,6,0.14,25,12,11,856.5,446.0
Mads Hermansen,Leicester City,Championship,23,0,0,1,0,0,4,1,0,2662.0,1913.0
Mahlon Romeo,Cardiff City,Championship,28,0,0,9,0,0.0,6,3,2,2132.0,1913.0
Mallik Wilks,Sheffield Weds,Championship,25,0,0,3,0,0.0,8,3,2,2241.5,1913.0
Marc Albrighton,Leicester City,Championship,34,0,0,6,0,0.0,4,3,3,2117.0,1913.0
Marc Roberts,Birmingham City,Championship,33,0,0,9,1,0.0,4,2,4,2111.0,1708.0
Marcel Oakley,Birmingham City,Championship,21,0,0,2,0,0,0,0,0,2784.5,1913.0
Marcelino Núñez,Norwich City,Championship,23,0,1,65,6,0.0,34,8,14,949.5,1411.5
Marcus Forss,Middlesbrough,Championship,24,3,2,4,6,0.09,12,2,6,1660.0,581.0
Marcus Harness,Ipswich Town,Championship,27,4,0,36,10,0.19,23,6,11,1523.5,268.5
Mark McGuinness,Cardiff City,Championship,23,2,0,40,5,0.11,7,3,4,1822.5,638.5
Mark Sykes,Bristol City,Championship,26,5,2,61,7,0.25,44,23,23,509.0,263.0
Mark Travers,Stoke City,Championship,24,0,0,0,0,0,3,0,0,2904.5,1913.0
Marvin Johnson,Sheffield Weds,Championship,33,3,2,47,7,0.21,30,16,13,777.0,340.5
Mason Burstow,Sunderland,Championship,20,0,1,10,5,0.0,12,3,7,1601.0,1446.0
Mason Holgate,Southampton,Championship,27,0,0,12,1,0.0,2,1,1,2319.5,1708.0
Massimo Luongo,Ipswich Town,Championship,31,2,0,137,6,0.1,53,20,26,797.5,627.0
Mateo Joseph,Leeds United,Championship,20,0,0,0,0,0,1,0,0,2904.5,1913.0
Matheus Martins,Watford,Championship,20,5,2,61,13,0.11,56,24,21,520.5,355.0
Matija Šarkić,Millwall,Championship,26,0,0,0,0,0,1,0,0,2904.5,1913.0
Matt Butcher,Plymouth Argyle,Championship,26,0,0,17,0,0.0,9,4,3,1961.0,1913.0
Matt Crooks,Middlesbrough,Championship,29,3,6,119,13,0.09,52,18,21,284.0,456.5
Matt Grimes,Swansea City,Championship,28,2,4,195,4,0.15,72,29,36,124.0,562.5
Matt Ingram,Hull City,Championship,30,0,0,0,0,0,1,0,0,2904.5,1913.0
Matt Phillips,West Brom,Championship,32,3,3,37,7,0.13,42,18,20,637.5,448.5
Matthew Clarke,Middlesbrough,Championship,27,0,1,13,0,0.0,5,0,1,2137.5,1913.0
Matthew Godden,Coventry City,Championship,32,6,0,43,18,0.13,36,10,15,1325.0,242.5
Matthew Pollock,Watford,Championship,22,0,0,5,0,0,3,0,0,2699.0,1913.0
Matty Jacob,Hull City,Championship,22,0,0,8,0,0,1,2,0,2421.5,1913.0
Matty James,Bristol City,Championship,32,2,0,65,3,0.13,31,2,13,1505.0,676.5
Matty Pearson,Huddersfield,Championship,30,1,1,59,3,0.09,20,5,8,1185.0,886.0
Max O'Leary,Bristol City,Championship,27,0,0,2,0,0,5,0,0,2784.5,1913.0
Mehdi Léris,Stoke City,Championship,25,2,1,27,4,0.13,31,7,15,1152.5,614.0
Michael Cooper,Plymouth Argyle,Championship,24,0,0,0,0,0,0,0,0,2904.5,1913.0
Michael Ihiekwe,Sheffield Weds,Championship,31,0,1,16,2,0.0,6,0,2,2031.5,1622.0
Michael Rose,Stoke City,Championship,28,1,0,63,1,0.11,14,3,1,1860.0,1010.0
Michael Smith,Sheffield Weds,Championship,32,3,0,8,5,0.3,10,3,3,2096.0,372.5
Michał Helik,Huddersfield,Championship,28,7,0,59,11,0.39,12,3,4,1726.5,127.0
Mickel Miller,Plymouth Argyle,Championship,28,0,1,38,0,0.0,23,6,12,1167.0,1913.0
Milan van Ewijk,Coventry City,Championship,23,2,2,68,3,0.13,43,21,18,543.0,676.5
Mileta Rajovic,Watford,Championship,24,8,0,10,11,0.3,18,1,13,1928.0,125.5
Milutin Osmajić,Preston,Championship,24,4,2,7,9,0.24,11,1,4,1741.0,255.0
Morgan Fox,QPR,Championship,30,0,0,9,1,0.0,5,1,0,2487.5,1708.0
Morgan Rogers,Middlesbrough,Championship,21,2,5,75,14,0.07,67,22,36,270.0,555.0
Morgan Whittaker,Plymouth Argyle,Championship,23,14,5,94,41,0.13,105,36,37,153.0,166.5
Murray Wallace,Millwall,Championship,31,2,1,80,6,0.15,25,11,13,820.5,494.5
Mustapha Bundu,Plymouth Argyle,Championship,26,2,1,0,9,0.18,0,0,0,2573.5,397.0
Mykola Kukharevych,Swansea City,Championship,22,1,0,2,1,0.33,1,0,1,2645.0,804.0
Nahki Wells,Bristol City,Championship,33,2,0,13,5,0.11,24,7,11,1669.0,638.5
Nathan Broadhead,Ipswich Town,Championship,25,8,2,58,14,0.15,58,14,30,583.5,197.5
Nathan Lowe,Stoke City,Championship,18,1,0,1,3,0.2,1,0,0,2820.5,690.0
Nathan Tella,Southampton,Championship,24,1,1,5,4,0.09,10,3,3,1808.5,823.5
Nathan Wood-Gordon,Swansea City,Championship,21,1,0,24,3,0.25,6,3,1,2079.0,660.0
Nathaniel Chalobah,West Brom,Championship,29,0,1,28,2,0.0,12,4,4,1502.0,1622.0
Nazariy Rusyn,Sunderland,Championship,25,1,1,3,2,0.1,9,3,4,1828.5,947.0
Nectarios Triantis,Sunderland,Championship,20,0,0,3,0,0,0,0,0,2755.5,1913.0
Niall Ennis,Blackburn,Championship,24,0,0,5,2,0.0,9,1,6,2171.5,1622.0
Niall Huggins,Sunderland,Championship,23,1,1,67,3,0.14,25,7,7,1120.0,751.0
Nikola Jojić,Stoke City,Championship,20,0,0,0,0,0,0,0,0,2904.5,1913.0
Noah Mawene,Preston,Championship,18,0,0,0,0,0,0,0,0,2904.5,1913.0
Okay Yokuşlu,West Brom,Championship,29,0,0,84,2,0.0,26,3,7,1506.5,1622.0
Oliver Burke,Birmingham City,Championship,26,0,0,22,3,0.0,21,2,8,1864.0,1542.0
Oliver Cooper,Swansea City,Championship,24,1,1,19,3,0.11,18,3,6,1554.0,844.0
Oliver Rathbone,Rotherham Utd,Championship,27,1,1,63,6,0.05,47,17,21,711.0,831.5
Ollie Tanner,Cardiff City,Championship,21,1,0,32,3,0.05,29,16,11,1343.5,962.0
Omari Hutchinson,Ipswich Town,Championship,20,2,1,31,11,0.08,43,20,16,884.0,555.5
Onel Hernández,Norwich City,Championship,30,0,1,31,2,0.0,37,3,15,1258.5,1622.0
Oscar Estupiñan,Hull City,Championship,27,0,0,1,1,0.0,1,1,1,2522.5,1708.0
Osman Kakay,QPR,Championship,26,0,0,58,1,0.0,18,9,7,1451.5,1708.0
Ozan Tufan,Hull City,Championship,28,7,0,57,14,0.15,34,9,19,1239.5,207.0
Paddy McNair,Middlesbrough,Championship,28,0,0,56,3,0.0,14,5,6,1602.0,1542.0
Pascal Struijk,Leeds United,Championship,24,3,0,146,4,0.15,17,3,3,1567.5,497.5
Patrick Bamford,Leeds United,Championship,30,2,0,4,10,0.11,12,2,5,2161.5,509.5
Patrick Bauer,Preston,Championship,31,0,0,4,0,0,1,1,0,2569.0,1913.0
Patrick Jones,Huddersfield,Championship,20,0,0,0,1,0.0,1,0,3,2640.0,1708.0
Patrick Roberts,Sunderland,Championship,26,0,1,85,10,0.0,84,35,43,412.0,1317.0
Patson Daka,Leicester City,Championship,25,4,2,10,5,0.23,13,5,4,1500.0,364.5
Paul Smyth,QPR,Championship,26,2,1,27,5,0.09,37,10,12,1119.5,680.5
Perry Ng,Cardiff City,Championship,27,4,2,102,8,0.27,47,24,18,418.5,256.0
Pierre Ekwah Elimby,Sunderland,Championship,22,2,1,122,11,0.07,25,14,9,794.0,574.5
Pipa,West Brom,Championship,25,0,1,9,3,0.0,9,3,3,1755.5,1542.0
Pol Valentín,Sheffield Weds,Championship,26,0,0,28,2,0.0,12,6,2,1860.0,1622.0
Przemysław Płacheta,Norwich City,Championship,25,0,1,16,1,0.0,22,10,10,1260.5,1708.0
Rarmani Edmonds-Green,Huddersfield,Championship,25,0,0,16,0,0,4,1,0,2423.0,1913.0
Rav van den Berg,Middlesbrough,Championship,19,1,0,48,4,0.1,17,6,6,1612.5,804.5
Rayan Kolli,QPR,Championship,18,0,1,2,2,0.0,4,1,1,2155.5,1622.0
Reece James,Sheffield Weds,Championship,30,0,0,14,0,0,4,4,1,2119.0,1913.0
Regan Slater,Hull City,Championship,24,2,1,47,5,0.12,26,8,12,1079.0,614.5
Reggie Cannon,QPR,Championship,25,0,0,27,0,0.0,16,4,7,1734.5,1913.0
Rhys Healey,Watford,Championship,29,2,1,4,4,0.25,12,0,3,2132.0,488.0
Ricardo Pereira,Leicester City,Championship,30,2,3,100,7,0.12,50,16,27,353.5,547.5
Riley McGree,Middlesbrough,Championship,25,3,0,43,8,0.16,17,14,5,1503.0,368.5
Robbie Brady,Preston,Championship,32,0,1,20,1,0.0,16,7,9,1329.5,1708.0
Robert Dickie,Bristol City,Championship,27,2,0,96,7,0.1,26,6,7,1384.5,594.5
Romain Esse,Millwall,Championship,18,1,0,20,1,0.13,12,7,5,1788.5,952.0
Romaine Sawyers,Cardiff City,Championship,32,0,0,6,0,0,1,0,0,2676.5,1913.0
Romelle Donovan,Birmingham City,Championship,17,0,0,5,3,0.0,8,0,1,2559.5,1542.0
Ross McCrorie,Bristol City,Championship,25,0,0,0,0,0,0,0,0,2904.5,1913.0
Ross Stewart,Southampton,Championship,27,0,0,2,0,0,1,0,0,2784.5,1913.0
Rubin Colwill,Cardiff City,Championship,21,1,0,40,5,0.04,32,8,9,1516.0,882.0
Ryan Allsop,Hull City,Championship,31,0,0,2,0,0,3,0,2,2565.5,1913.0
Ryan Andrews,Watford,Championship,19,2,1,52,3,0.09,23,7,5,1273.5,776.5
Ryan Fraser,Southampton,Championship,29,5,1,37,10,0.18,49,21,24,780.5,250.0
Ryan Hardie,Plymouth Argyle,Championship,26,8,3,10,20,0.13,33,4,18,1147.5,210.0
Ryan Hedges,Blackburn,Championship,28,1,1,50,4,0.1,31,18,17,802.0,804.5
Ryan Ledson,Preston,Championship,26,0,0,32,1,0.0,12,8,3,1746.0,1708.0
Ryan Leonard,Millwall,Championship,31,0,0,68,1,0.0,20,10,10,1288.5,1708.0
Ryan Longman,Millwall,Championship,23,1,1,17,5,0.06,22,10,15,1157.5,847.0
Ryan Manning,Southampton,Championship,27,0,2,193,4,0.0,78,39,40,184.0,1479.5
Ryan Mmaee,Stoke City,Championship,26,3,2,28,13,0.08,31,8,12,1037.5,478.0
Ryan Porteous,Watford,Championship,24,0,3,79,1,0.0,23,3,9,942.5,1708.0
Ryan Wintle,Cardiff City,Championship,26,1,4,57,6,0.0,56,9,36,568.5,1100.5
Rúben Vinagre,Hull City,Championship,24,0,0,15,0,0.0,15,9,9,1659.5,1913.0
Rúnar Alex Rúnarsson,Cardiff City,Championship,28,0,0,0,0,0,0,0,0,2904.5,1913.0
Sam Bell,Bristol City,Championship,21,4,0,21,8,0.14,33,14,14,1407.0,357.0
Sam Byram,Leeds United,Championship,30,1,1,80,3,0.06,30,11,13,820.5,943.0
Sam Clucas,Rotherham Utd,Championship,33,1,1,13,1,0.33,9,2,6,1674.0,804.0
Sam Field,QPR,Championship,25,0,1,82,3,0.0,32,6,11,976.0,1542.0
Sam Gallagher,Blackburn,Championship,28,1,0,4,4,0.14,10,1,5,2237.0,688.5
Sam Greenwood,Leeds United,Championship,21,0,0,0,0,0,2,0,1,2765.0,1913.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,0,0,2,17,10,1806.5,1913.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,0,0,36,0,1,2765.0,1913.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,0,0,36,17,10,1806.5,1913.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,18,0.11,2,0,1,2765.0,864.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,18,0.11,2,17,10,1806.5,864.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,18,0.11,36,0,1,2765.0,864.0
Sam Greenwood,Leeds United,Championship,21,0,0,0,18,0.11,36,17,10,1806.5,864.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,0,0,2,0,1,1680.5,1368.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,0,0,2,17,10,722.0,1368.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,0,0,36,0,1,1680.5,1368.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,0,0,36,17,10,722.0,1368.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,18,0.11,2,0,1,1680.5,319.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,18,0.11,2,17,10,722.0,319.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,18,0.11,36,0,1,1680.5,319.0
Sam Greenwood,Middlesbrough,Championship,21,5,3,53,18,0.11,36,17,10,722.0,319.0
Sam McCallum,Norwich City,Championship,23,1,0,18,2,0.2,9,3,4,1958.5,770.0
Sam Morsy,Ipswich Town,Championship,32,3,2,144,6,0.23,64,17,29,351.5,365.5
Sam Nombe,Rotherham Utd,Championship,25,2,1,10,7,0.11,18,3,8,1571.0,571.5
Sam Silvera,Middlesbrough,Championship,23,2,2,24,5,0.06,20,18,12,888.0,737.5
Sammie Szmodics,Blackburn,Championship,28,16,3,118,35,0.18,77,35,29,204.5,89.0
Samuel Amo-Ameyaw,Southampton,Championship,17,0,0,1,0,0.0,5,2,3,2322.0,1913.0
Samuel Edozie,Southampton,Championship,20,5,2,27,7,0.26,38,18,12,858.0,256.0
Samuel Parker,Swansea City,Championship,17,0,0,0,0,0.0,0,0,0,2904.5,1913.0
Saxon Earley,Plymouth Argyle,Championship,21,0,0,2,0,0.0,2,0,0,2784.5,1913.0
Scott Hogan,Birmingham City,Championship,31,1,2,9,5,0.06,16,3,7,1479.0,847.0
Scott Twine,Hull City,Championship,24,4,3,74,14,0.07,88,28,45,278.0,454.5
Scott Wharton,Blackburn,Championship,26,2,0,28,3,0.22,4,0,1,2336.0,565.0
Sead Haksabanović,Stoke City,Championship,24,1,2,33,3,0.08,30,15,18,787.5,907.5
Sean McLoughlin,Hull City,Championship,27,0,1,35,3,0.0,11,1,4,1649.5,1542.0
Sean Morrison,Rotherham Utd,Championship,33,1,2,23,3,0.09,12,4,6,1352.5,886.0
Seb Revan,Rotherham Utd,Championship,20,0,1,26,0,0.0,14,6,4,1461.5,1913.0
Sekou Mara,Southampton,Championship,21,2,1,6,6,0.17,11,2,3,1847.0,478.5
Semi Ajayi,West Brom,Championship,30,2,1,36,2,0.33,9,2,5,1538.5,608.5
Semir Telalovic,Blackburn,Championship,24,0,0,3,1,0.0,10,2,3,2257.0,1708.0
Seny Dieng,Middlesbrough,Championship,29,0,0,2,0,0,4,1,0,2626.0,1913.0
Shane Duffy,Norwich City,Championship,32,1,0,55,4,0.04,19,5,6,1603.5,915.5
Shaun Hutchinson,Millwall,Championship,33,1,0,19,1,0.5,6,0,4,2248.0,796.0
Shea Charles,Southampton,Championship,20,0,0,76,2,0.0,25,7,11,1304.0,1622.0
Sinclair Armstrong,QPR,Championship,20,1,2,6,14,0.04,23,1,7,1646.0,716.0
Siriki Dembélé,Birmingham City,Championship,27,6,1,60,17,0.19,70,24,31,587.0,166.0
Sol Sidibé,Stoke City,Championship,16,0,0,0,0,0,0,0,0,2904.5,1913.0
Sondre Tronstad,Blackburn,Championship,28,0,1,125,2,0.0,34,11,10,807.5,1622.0
Sone Aluko,Ipswich Town,Championship,34,0,0,0,0,0.0,0,0,0,2904.5,1913.0
Sonny Perkins,Leeds United,Championship,19,0,0,0,0,0,0,0,0,2904.5,1913.0
Sorba Thomas,Huddersfield,Championship,24,2,6,86,8,0.08,104,40,63,120.0,614.0
Stephen Duke-McKenna,QPR,Championship,23,0,0,2,0,0,2,1,0,2626.0,1913.0
Stephy Mavididi,Leicester City,Championship,25,9,4,84,22,0.15,92,46,42,166.5,143.5
Steve Cook,QPR,Championship,32,0,0,44,3,0.0,17,3,4,1799.0,1542.0
Stuart Armstrong,Southampton,Championship,31,3,2,145,15,0.07,77,52,36,197.0,483.5
Tatsuhiro Sakamoto,Coventry City,Championship,27,6,2,62,10,0.19,56,22,19,546.0,226.0
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,0,0,0,0,0,2904.5,1913.0
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,0,0,0,18,29,1567.0,1913.0
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,0,0,55,0,0,2904.5,1913.0
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,0,0,55,18,29,1567.0,1913.0
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,9,0.05,0,0,0,2904.5,1070.5
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,9,0.05,0,18,29,1567.0,1070.5
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,9,0.05,55,0,0,2904.5,1070.5
Taylor Gardner-Hickman,West Brom,Championship,22,0,0,0,9,0.05,55,18,29,1567.0,1070.5
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,0,0,0,0,0,1846.5,1602.0
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,0,0,0,18,29,509.0,1602.0
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,0,0,55,0,0,1846.5,1602.0
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,0,0,55,18,29,509.0,1602.0
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,9,0.05,0,0,0,1846.5,759.5
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,9,0.05,0,18,29,509.0,759.5
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,9,0.05,55,0,0,1846.5,759.5
Taylor Gardner-Hickman,Bristol City,Championship,22,1,2,60,9,0.05,55,18,29,509.0,759.5
Taylor Harwood-Bellis,Southampton,Championship,21,2,1,102,5,0.15,15,7,4,1116.5,529.0
Taylor Richards,QPR,Championship,23,0,0,1,0,0.0,3,0,1,2681.0,1913.0
Thomas Bloxham,Blackburn,Championship,18,0,0,1,1,0.0,1,1,1,2522.5,1708.0
Thomas Cannon,Leicester City,Championship,21,2,0,1,3,0.22,4,0,1,2681.0,565.0
Timothee Pembele,Sunderland,Championship,21,0,0,1,1,0.0,0,0,0,2820.5,1708.0
Tolaji Bola,Rotherham Utd,Championship,25,0,0,1,0,0,0,0,0,2820.5,1913.0
Tom Bradshaw,Millwall,Championship,31,4,3,15,11,0.14,32,3,14,1201.5,298.5
Tom Dele-Bashiru,Watford,Championship,24,1,2,41,4,0.08,14,9,10,990.5,845.0
Tom Eaves,Rotherham Utd,Championship,32,2,0,4,4,0.2,3,1,3,2304.5,518.0
Tom Edwards,Huddersfield,Championship,24,0,0,28,1,0.0,19,9,6,1634.0,1708.0
Tom Fellows,West Brom,Championship,20,1,0,14,3,0.2,17,12,8,1615.5,690.0
Tom Glover,Middlesbrough,Championship,26,0,0,1,0,0,0,0,0,2820.5,1913.0
Tom Ince,Watford,Championship,31,2,2,24,5,0.15,15,6,8,1215.0,529.0
Tom Iorpenda,Huddersfield,Championship,18,0,0,0,0,0.0,0,0,0,2904.5,1913.0
Tom Lees,Huddersfield,Championship,33,0,1,42,1,0.0,7,0,2,1862.0,1708.0
Tommy Conway,Bristol City,Championship,21,6,0,15,11,0.11,23,3,8,1859.5,349.0
Tommy Simkim,Stoke City,Championship,19,0,0,0,0,0,0,0,0,2904.5,1913.0
Tommy Smith,Middlesbrough,Championship,31,0,0,28,0,0.0,8,3,5,1848.5,1913.0
Tony Springett,Norwich City,Championship,21,0,0,7,0,0.0,7,1,2,2287.5,1913.0
Trai Hume,Sunderland,Championship,21,1,1,135,4,0.05,51,22,15,573.0,899.5
Tyler Blackett,Rotherham Utd,Championship,29,1,0,21,1,0.5,2,1,0,2381.0,796.0
Tyler Dibling,Southampton,Championship,17,0,0,0,0,0.0,1,0,0,2904.5,1913.0
Tyler Morton,Hull City,Championship,21,3,3,82,7,0.19,67,19,32,321.0,366.0
Tyler Roberts,Birmingham City,Championship,25,0,0,4,0,0.0,3,0,1,2588.0,1913.0
Tyreeq Bakinson,Sheffield Weds,Championship,25,0,0,13,1,0.0,4,5,1,2099.5,1708.0
Tyreik Wright,Plymouth Argyle,Championship,22,0,0,0,0,0.0,2,0,1,2765.0,1913.0
Tyrell Fleming,Hull City,Championship,18,0,0,0,0,0,0,0,0,2904.5,1913.0
Tyrese Campbell,Stoke City,Championship,24,1,0,19,6,0.04,19,11,6,1655.0,847.5
Tyrhys Dolan,Blackburn,Championship,22,2,2,78,7,0.12,42,24,24,431.0,547.5
Vakoun Issouf Bayo,Watford,Championship,27,5,3,16,10,0.17,31,5,14,1117.0,259.5
Viktor Johansson,Rotherham Utd,Championship,25,0,0,0,0,0,8,1,2,2527.0,1913.0
Václav Hladký,Ipswich Town,Championship,33,0,0,1,0,0,6,0,0,2820.5,1913.0
Wanya Marcal-Madivadua,Leicester City,Championship,21,1,0,6,1,0.33,4,3,1,2242.0,804.0
Wes Burns,Ipswich Town,Championship,29,3,1,43,10,0.09,65,29,34,649.5,486.5
Wes Harding,Millwall,Championship,27,3,0,23,5,0.27,10,1,4,2068.0,379.5
Wesley Hoedt,Watford,Championship,29,2,1,167,6,0.12,25,8,8,909.5,580.0
Wesley Moraes,Stoke City,Championship,27,0,0,25,3,0.0,15,9,8,1589.5,1542.0
Wilfred Ndidi,Leicester City,Championship,27,2,5,65,9,0.06,44,16,22,455.0,631.0
Will Keane,Preston,Championship,31,8,2,10,12,0.29,9,1,4,1710.5,121.0
Will Vaulks,Sheffield Weds,Championship,30,0,1,51,3,0.0,43,9,25,884.0,1542.0
William Smallbone,Southampton,Championship,23,3,1,135,10,0.08,56,34,30,390.0,508.0
Wout Faes,Leicester City,Championship,25,1,0,146,4,0.09,26,11,8,1164.5,823.5
Wouter Burger,Stoke City,Championship,22,1,2,109,5,0.05,54,20,23,386.5,866.0
Xavier Simons,Hull City,Championship,20,0,0,1,0,0,2,0,1,2681.0,1913.0
Yakou Méïte,Cardiff City,Championship,27,1,0,23,10,0.03,30,10,11,1510.0,760.5
Yannick Bolasie,Swansea City,Championship,34,0,0,10,1,0.0,10,2,3,2136.0,1708.0
Yaser Asprilla,Watford,Championship,20,4,4,75,16,0.12,71,39,38,222.5,332.5
Yasin Ayari,Coventry City,Championship,20,1,0,31,1,0.06,30,16,20,1234.0,1109.0
Yunus Akgün,Leicester City,Championship,23,0,1,15,1,0.0,14,1,8,1665.0,1708.0
Yuta Nakayama,Huddersfield,Championship,26,0,1,54,1,0.0,17,10,9,1050.5,1708.0
Zak Gilsenan,Blackburn,Championship,20,0,0,0,0,0,0,0,0,2904.5,1913.0
Zak Vyner,Bristol City,Championship,26,0,0,51,1,0.0,12,2,2,1912.0,1708.0
Zian Flemming,Millwall,Championship,25,4,3,73,13,0.08,69,23,27,356.5,442.5
Ziyad Larkeche,QPR,Championship,21,0,0,21,0,0.0,8,2,2,2086.5,1913.0
Aaron Mejía Montoya,Tijuana,LigaMX,22,0,0,7,0,0.0,5,1,4,2092.0,2003.5
Abraham Bass,Atlas,LigaMX,22,0,0,20,0,0.0,5,1,4,1866.0,2003.5
Abraham Flores,Tijuana,LigaMX,21,0,0,0,0,0,0,0,0,3069.5,2003.5
Abraham Villegas,Toluca,LigaMX,21,1,0,10,1,0.33,4,1,1,2241.5,740.0
Adonis Frías,León,LigaMX,25,0,0,87,3,0.0,23,10,7,1012.0,1537.0
Adrián Aldrete,UNAM,LigaMX,35,0,1,60,1,0.0,43,9,23,448.0,1726.5
Adrián Mora,Toluca,LigaMX,26,0,0,0,0,0,1,0,1,2869.5,2003.5
Agustín Oliveros,Necaxa,LigaMX,25,0,1,18,0,0.0,11,6,7,1011.0,2003.5
Agustín Urzi,FC Juárez,LigaMX,23,1,0,12,6,0.1,15,6,7,1517.0,616.0
Aitor García,FC Juárez,LigaMX,29,4,0,39,13,0.1,31,7,6,1237.5,323.5
Alan Cervantes,Santos,LigaMX,25,0,1,70,5,0.0,33,3,8,857.5,1437.5
Alan Medina,Mazatlán,LigaMX,26,0,0,34,1,0.0,28,9,10,1104.0,1726.5
Alan Mozo,Guadalajara,LigaMX,26,0,1,55,1,0.0,29,17,19,403.5,1726.5
Alan Torres,Guadalajara,LigaMX,23,0,0,13,1,0.0,5,0,0,2609.5,1726.5
Alan Zubiri,Cruz Azul,LigaMX,23,0,0,1,0,0,0,0,0,2941.0,2003.5
Alberto García Jr.,Querétaro,LigaMX,30,0,0,1,1,0.0,2,2,2,2321.5,1726.5
Alberto Herrera,Puebla,LigaMX,22,0,0,3,0,0.0,1,1,0,2608.0,2003.5
Alberto Ocejo,Santos,LigaMX,25,0,0,0,0,0.0,1,0,0,3069.5,2003.5
Aldo Cruz,FC Juárez,LigaMX,26,0,1,19,0,0.0,14,6,7,1002.0,2003.5
Aldo López,Santos,LigaMX,23,0,0,31,1,0.0,10,0,4,1969.5,1726.5
Aldo Rocha,Atlas,LigaMX,31,2,0,83,5,0.14,18,4,7,1221.0,479.0
Alejandro Andrade,Necaxa,LigaMX,22,2,0,7,2,0.4,5,1,2,2219.5,515.0
Alejandro Martínez,Tijuana,LigaMX,26,2,0,27,7,0.09,47,14,17,1033.5,520.0
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,0,0,2,0,0,2766.0,2003.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,0,0,2,5,1,2050.0,2003.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,0,0,7,0,0,2766.0,2003.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,0,0,7,5,1,2050.0,2003.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,1,0.0,2,0,0,2766.0,1726.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,1,0.0,2,5,1,2050.0,1726.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,1,0.0,7,0,0,2766.0,1726.5
Alejandro Mayorga,Necaxa,LigaMX,26,0,0,6,1,0.0,7,5,1,2050.0,1726.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,0,0,2,0,0,2569.5,2003.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,0,0,2,5,1,1853.5,2003.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,0,0,7,0,0,2569.5,2003.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,0,0,7,5,1,1853.5,2003.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,1,0.0,2,0,0,2569.5,1726.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,1,0.0,2,5,1,1853.5,1726.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,1,0.0,7,0,0,2569.5,1726.5
Alejandro Mayorga,Guadalajara,LigaMX,26,0,0,16,1,0.0,7,5,1,1853.5,1726.5
Alejandro Zendejas,América,LigaMX,25,5,4,47,11,0.19,32,16,14,300.0,214.5
Alek Álvarez,Necaxa,LigaMX,20,0,0,1,0,0,2,1,1,2511.0,2003.5
Alexei Dominguez,Pachuca,LigaMX,19,0,0,9,0,0.0,16,4,6,1738.5,2003.5
Alexis Canelo,Tijuana,LigaMX,31,0,1,5,2,0.0,10,2,5,1594.0,1611.5
Alexis Francisco Peña,Necaxa,LigaMX,28,2,0,49,3,0.22,8,0,2,2006.5,506.5
Alexis Gutiérrez,Cruz Azul,LigaMX,23,0,0,14,0,0.0,6,2,3,1897.0,2003.5
